text,start,end,movie,scaled_start,scaled_end,cmd_filename,imdbid,movie_title,cmd_clip_idx
"He turns left, a well-lit corridor.",1988.737,1990.998,12771,59.17299999999999,61.43399999999996,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
A man smoking a cigarette passes Carlos.,1991.338,1993.499,12771,61.77399999999987,63.93499999999993,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
Another man talks to a woman inside her room.,1993.739,1996.08,12771,64.17499999999994,66.51599999999983,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"At the far end, a man takes out trash.",1996.42,2000.602,12771,66.85599999999998,71.038,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"Carlos gazes around, turns back.",2000.862,2004.523,12771,71.29799999999999,74.95899999999982,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
It's a brick wall.,2004.943,2005.764,12771,74.78949999999985,76.78949999999985,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"Carla's turns to face the corridor, an older woman with gray curls.",2009.34,2013.022,12771,79.77599999999983,83.45799999999984,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
He shuffles toward her.,2014.802,2015.843,12771,84.7585,86.7585,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"She slaps him, he falls to his knees.",2017.784,2019.845,12771,88.22000000000001,90.28099999999992,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"Freddy replaces the mom figure, shoves the long Q-tip into his left ear.",2036.107,2040.292,12771,106.54299999999986,110.7279999999998,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"The hearing aid pops out the right ear, the Q-tip's bloody edge appears out the right ear.",2041.653,2045.999,12771,112.08899999999991,116.43499999999992,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
Carlos pulls it out with both hands.,2048.562,2050.364,12771,118.89899999999986,120.89899999999986,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"Freddy chops the right ear off with a clawed glove, Carlos on his knees with a silent scream, his hand on his bloody ear.",2057.266,2063.47,12771,127.70199999999996,133.9059999999997,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"Freddy laughs, grabs Carlos by his hoodie and flings him at the brick wall.",2063.65,2067.633,12771,134.08599999999998,138.0689999999997,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"Carlos smashes through the wall, tumbles down a rickety old fire escape.",2070.275,2074.118,12771,140.71099999999998,144.55399999999983,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
"He falls, lands on his back on a catwalk.",2074.698,2077.12,12771,145.13399999999976,147.55599999999978,2018/DgpMTfkui0w,tt0101917,Freddy's Dead: The Final Nightmare,2
Billy and Clara look in a mirror.,261.723,263.724,13121,61.82600000000001,63.826999999999984,2011/3mycwnQWlug,tt0103919,Candyman,1
"He tries to kiss Clara, but she pulls away from him.",282.473,285.475,13121,82.57600000000001,85.57800000000002,2011/3mycwnQWlug,tt0103919,Candyman,1
Billy sits on the sofa downstairs and smiles to himself as he swigs from a bottle of beer.,299.762,305.446,13121,99.86499999999998,105.549,2011/3mycwnQWlug,tt0103919,Candyman,1
blood pours through the ceiling.,319.354,321.035,13121,119.2975,121.2975,2011/3mycwnQWlug,tt0103919,Candyman,1
Helen stares at the professor.,1869.31,1871.031,13121,65.15549999999983,67.15549999999983,2011/B3rFARaSAws,tt0103919,Candyman,3
"Later, Helen is back at Cabrini Green.",1931.782,1934.103,13121,127.7669999999998,130.08799999999994,2011/B3rFARaSAws,tt0103919,Candyman,3
Surprised Helen looks at the building.,2094.484,2096.546,13121,6.682999999999993,8.745,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
The boy lies beside a toilet cubicle awash with blood.,2160.145,2163.806,13121,72.34400000000005,76.00500000000011,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
Jake nods solemnly.,2174.577,2175.898,13121,86.43650000000025,88.43650000000025,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"Unsettled, Helen looks around.",2176.459,2178.621,13121,88.658,90.82000000000016,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
OK. She takes her camera from her pocket and steps over to the toilet block.,2183.305,2188.59,13121,95.504,100.7890000000002,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"She takes some snaps of the exterior of the gents, then cautiously pushes the door open.",2193.335,2199.04,13121,105.5340000000001,111.23900000000005,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
She steps into the building and immediately has to hold her nose against the stench.,2204.163,2208.526,13121,116.36200000000008,120.72499999999992,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
The interior of the gents is in a poor state.,2211.838,2214.439,13121,124.03700000000026,126.63799999999992,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
The urinals are all broken and graffiti covers the walls.,2214.679,2217.68,13121,126.87800000000016,129.8789999999999,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"She takes a photograph of it, then makes her way over to the first cubicle and pushes the door open.",2218.42,2224.102,13121,130.61900000000014,136.30099999999993,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
The toilet bowl is broken and filth covers the floor.,2224.622,2228.263,13121,136.8209999999999,140.462,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
Kicking open the second cubicle reveals a similar site.,2231.885,2235.206,13121,144.0840000000003,147.4050000000002,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"She turns around and sees sweets to the sweet, daubed over the wall and door of the final cubicle in excrement.",2238.881,2246.388,13121,151.07999999999993,158.587,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"She photographs it, then braces herself and kicks the cubicle door open.",2247.048,2251.713,13121,159.24699999999984,163.91200000000026,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"An excrement arrow, daubed on the wall, points to the closed toilet pan.",2256.971,2261.495,13121,169.17000000000007,173.69399999999996,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
Helen kicks the lid open and finds the pan filled with a TV swarm of bees.,2261.976,2266.54,13121,174.17500000000018,178.73900000000003,2011/vG6bW7_-CRQ,tt0103919,Candyman,4
"She looks across the desk at an unimpressed looking Dr Burke, then turns back to the mirror.",4228.039,4233.843,13121,12.22999999999956,18.033999999999647,2011/vFAE-ZIntVI,tt0103919,Candyman,8
"She looks back from the mirror at Dr Burke, who continues to toy with his pen.",4240.127,4244.971,13121,24.318000000000204,29.161999999999345,2011/vFAE-ZIntVI,tt0103919,Candyman,8
She glances back at the mirror before looking away from it with a growing air of hopelessness.,4248.643,4253.525,13121,32.833999999999826,37.71599999999943,2011/vFAE-ZIntVI,tt0103919,Candyman,8
Dr. Burke suddenly jolts.,4254.265,4256.186,13121,38.41649999999981,40.41649999999981,2011/vFAE-ZIntVI,tt0103919,Candyman,8
Candyman rises up behind him with his foot lobbed in his back.,4260.448,4264.409,13121,44.63900000000012,48.59999999999944,2011/vFAE-ZIntVI,tt0103919,Candyman,8
The doctor thrashes like a gaffed fish and blood fountains into the air as Candyman finishes him.,4264.929,4271.472,13121,49.11999999999988,55.66299999999954,2011/vFAE-ZIntVI,tt0103919,Candyman,8
He reaches his blood drenched hook across the desk and uses it to undo Helen's restraints.,4283.608,4289.573,13121,67.79899999999996,73.76400000000011,2011/vFAE-ZIntVI,tt0103919,Candyman,8
He pulls himself into the fetal position and flies back through the window like a wrecking ball.,4293.255,4298.479,13121,77.446,82.67000000000006,2011/vFAE-ZIntVI,tt0103919,Candyman,8
Helen releases herself from the wheelchair.,4303.982,4306.204,13121,88.17299999999976,90.39499999999953,2011/vFAE-ZIntVI,tt0103919,Candyman,8
Helen climbs out of the broken window and edges along the window ledge.,4311.766,4315.549,13121,95.957,99.73999999999975,2011/vFAE-ZIntVI,tt0103919,Candyman,8
It will be a fatal drop to the ground.,4316.07,4318.152,13121,100.26099999999948,102.34299999999982,2011/vFAE-ZIntVI,tt0103919,Candyman,8
She bangs on the window of the next room.,4321.955,4324.217,13121,106.1459999999997,108.40799999999942,2011/vFAE-ZIntVI,tt0103919,Candyman,8
Symbols on the form.,273.798,274.738,3859,19.45729677989123,21.45729677989123,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
"The other alien stares at the drinks machine, bends over, and points her co-knitted, making money tumble out.",279.019,284.841,3859,25.41100848867978,31.48141673295823,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
"The female alien Primat is lying on the vibrating bed while the male, Baldar, eats some soap.",307.315,313.518,3859,54.91431863641301,61.38198307118783,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
Primat reaches for the Bible while Baldar inhales the toilet roll like spaghetti.,315.579,320.361,3859,63.53092010166844,68.51695449262334,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
"When the roll is finished, he goes over to the dismantled television.",323.382,326.604,3859,71.66685200309487,75.02632561406448,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
A 10-pin bowling match.,363.438,364.499,3859,112.98506296262892,114.98506296262892,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
The ball hits the pins.,367.721,372.845,3859,117.8976715055102,123.24029806746192,2011/tcR7LgBVTNE,tt0106598,Coneheads,1
The baby pushes at her belly.,605.318,606.979,3859,25.527272071304523,27.527272071304523,2011/jPsXJlylRvs,tt0106598,Coneheads,2
At the shop.,610.442,610.882,3859,30.23358378,32.23358378,2011/jPsXJlylRvs,tt0106598,Coneheads,2
Beldar turns.,626.073,626.914,3859,46.74138787932226,48.74138787932226,2011/jPsXJlylRvs,tt0106598,Coneheads,2
Beldar has three rows of teeth in each of his upper and lower jaws.,1005.07,1008.572,3859,56.37764492,60.02950368681267,2011/402xHwQGVsE,tt0106598,Coneheads,3
placing a suction tube in Beldar's mouth.,1021.788,1023.97,3859,73.81104721072764,76.08642008975174,2011/402xHwQGVsE,tt0106598,Coneheads,3
"Beldar opens his jaw unbelievably wide, his cheeks and chin sagging down onto his chest.",1038.837,1044.759,3859,91.58961376181917,97.76502998,2011/402xHwQGVsE,tt0106598,Coneheads,3
The oxygen mask goes inside Beldar's mouth.,1064.735,1067.437,3859,118.59584970176684,121.41347459595708,2011/402xHwQGVsE,tt0106598,Coneheads,3
He sinks into a slumber.,1073.523,1074.764,3859,127.40696140309508,129.40696140309507,2011/402xHwQGVsE,tt0106598,Coneheads,3
They both look nervous and Beldar goes to the door.,1261.154,1263.915,3859,19.89315869862952,22.77122584021481,2011/oDeQU3l-JSg,tt0106598,Coneheads,4
Beldar is dressed the same as him.,1286.564,1288.084,3859,46.17277373,48.17277373,2011/oDeQU3l-JSg,tt0106598,Coneheads,4
She grips on to Beldar's hand very tightly.,1355.535,1357.957,3859,118.27593844870732,120.80063189923963,2011/oDeQU3l-JSg,tt0106598,Coneheads,4
Medical staff race about while the bed bounces up and down.,1360.939,1364.421,3859,123.9090695,127.53870723542484,2011/oDeQU3l-JSg,tt0106598,Coneheads,4
Connie comes downstairs.,1714.992,1716.113,3859,20.094330961328467,22.094330961328467,2011/2rCTuXAbyTI,tt0106598,Coneheads,5
She marches off.,1782.993,1783.773,3859,90.72527457,92.72527457,2011/2rCTuXAbyTI,tt0106598,Coneheads,5
"I'll make some coleslaw Coleslaw we will enjoy Beldar rapidly unscrews something, pops it in his mouth and swills it around a little.",1850.659,1862.18,3859,60.51628124379566,72.50723366438328,2011/SbTWLdT_tgk,tt0106598,Coneheads,6
"He blows hard on it, almost making his neighbor's toupee fly off, before placing it back on the mower and screwing it tight once more.",1863.081,1870.786,3859,73.4449863,81.46428049465648,2011/SbTWLdT_tgk,tt0106598,Coneheads,6
The diving tournament at the school.,2704.085,2705.725,3859,1.4308631692351956,3.430863169235196,2011/7q-lFxf9-p8,tt0106598,Coneheads,7
Connie steps up onto the board.,2725.05,2726.57,3859,23.227267243737963,25.227267243737963,2011/7q-lFxf9-p8,tt0106598,Coneheads,7
Beldar and Primat are in the stands.,2730.132,2731.973,3859,28.69331117392577,30.69331117392577,2011/7q-lFxf9-p8,tt0106598,Coneheads,7
Connie takes a deep breath and does a complicated dive.,2735.174,2737.996,3859,33.99055486649031,36.93288695442376,2011/7q-lFxf9-p8,tt0106598,Coneheads,7
She turns the page and reads on.,2919.719,2921.479,3859,9.718057896,11.71805789587094,2011/mMRQdL_xvME,tt0106598,Coneheads,9
Their bed is up against the wall so they can sleep standing up.,2984.418,2987.601,3859,77.27105712354685,80.59041650776929,2011/mMRQdL_xvME,tt0106598,Coneheads,9
She switches off the light.,2997.053,2998.254,3859,90.07356454732172,92.07356454732172,2011/mMRQdL_xvME,tt0106598,Coneheads,9
The communicator begins to buzz.,3362.625,3364.226,3859,81.77041632249069,83.77041632249069,2011/XkvIlrLiy9o,tt0106598,Coneheads,10
The big phone.,3373.535,3373.976,3859,92.54160240324046,94.54160240324046,2011/XkvIlrLiy9o,tt0106598,Coneheads,10
Beatrice stares at him.,684.91,686.351,15850,66.85350000000008,68.85350000000008,2015/YkjS7wTVKB4,tt0107616,Much Ado About Nothing,1
Beatrice joins Hero.,811.942,813.223,15850,7.707499999999984,9.707499999999984,2015/PJ7W-dz1OvE,tt0107616,Much Ado About Nothing,2
Benedict walks to him and points at Claudio.,844.629,846.63,15850,40.754000000000026,42.755,2015/PJ7W-dz1OvE,tt0107616,Much Ado About Nothing,2
Benedict points at Claudio.,936.168,937.629,15850,132.02350000000004,134.02350000000004,2015/PJ7W-dz1OvE,tt0107616,Much Ado About Nothing,2
Don Pedro and Leonardo nod and exchange knowing looks.,2470.13,2473.572,15850,1.1709999999998215,4.612999999999828,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
Benedict falls off his chair.,2481.858,2483.038,15850,12.488999999999802,14.488999999999802,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
"Leonardo struggles as Claudio and Don Pedro shoot him, urging looks.",2527.23,2531.172,15850,58.27099999999972,62.21299999999973,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
Benedict peeks around the hedge to listen.,2538.215,2540.376,15850,69.25599999999984,71.417,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
"With sudden inspiration, Leonardo whispers to Don Pedro and Claudio.",2541.017,2544.739,15850,72.05799999999952,75.77999999999973,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
Benedict takes this in.,2588.469,2589.789,15850,119.16999999999982,121.16999999999982,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
Benedict ducks back.,2625.023,2625.983,15850,155.54399999999984,157.54399999999984,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
and pretends to be a crow to cover his outburst.,2628.479,2630.761,15850,159.5199999999995,161.80199999999965,2015/J2gKEelDYpI,tt0107616,Much Ado About Nothing,4
"He starts to stride off, then stops.",2779.008,2782.951,15850,100.01559129172512,103.95864165878194,2015/jOAHxkUMseY,tt0107616,Much Ado About Nothing,5
Beatrice wanders dazed.,2983.96,2985.681,15850,-0.086519823,1.9134801769818468,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6
"An elated Benedict stomps through the knee-deep fountain, kicking up water.",3038.337,3042.58,15850,54.42877743699794,58.671682079010125,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6
"Meanwhile, Beatrice, equally elated, soars on a swing, smiling radiantly.",3043.321,3048.305,15850,59.41266543,64.39655341427284,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6
"Kneeling in the fountain, Benedict splashes in the water.",3060.333,3062.975,15850,76.42428309471697,79.06622371790706,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6
And Beatrice swings higher and higher.,3069.266,3071.829,15850,85.35708233277857,87.92002473142995,2015/zmaZsAPGd5U,tt0107616,Much Ado About Nothing,6
"The Odd Pair, Constable Dogberry and his deputy, Virgis, canter toward the steps.",3104.267,3109.11,15850,0.6230000000000473,5.466000000000349,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
They dismount from their imaginary horses.,3111.853,3114.194,15850,8.209000000000287,10.550000000000182,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
"As they approach, the guards notice them and jump to their feet to stand at clumsy attention.",3115.364,3120.607,15850,11.720000000000256,16.963000000000193,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
Dogberry considers them.,3123.369,3124.91,15850,19.49550000000022,21.49550000000022,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
"He paces with vergis on his heels, then turns suddenly, startling everyone.",3160.436,3164.958,15850,56.79200000000037,61.31400000000031,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
He pats one of the guards on the cheek.,3184.622,3186.343,15850,80.83850000000007,82.83850000000007,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
Dogberry sinks into a doze to the dismay of the guards and his deputy.,3227.415,3231.897,15850,123.7710000000002,128.25300000000016,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
"As Dogberry and Burgess leave, the guards settle down on the steps.",3249.099,3252.241,15850,145.45500000000038,148.5970000000002,2015/sdNtnZbJBRw,tt0107616,Much Ado About Nothing,7
"Friar Francis nods, chuckling.",3770.265,3772.086,15850,10.92352601480051,12.92352601480051,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
"As the Friar steps back, Claudio looks at Leonardo.",3796.377,3798.898,15850,37.12526638398486,39.64629042901068,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
Claudio abruptly grabs Hero.,3820.441,3822.662,15850,61.18949590381683,63.41051708747487,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
And throws her to the ground.,3824.182,3825.543,15850,64.61103807560627,66.61103807560627,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
He rages.,3834.704,3835.325,15850,74.7631349,76.7631349,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
Leonardo hurries over to Claudio.,3859.211,3860.951,15850,99.82987399,101.8298739858542,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
He charges back to Hero.,3877.616,3879.037,15850,118.07554800946195,120.07554800946195,2015/Dw_6CTZVb7c,tt0107616,Much Ado About Nothing,8
